path,label,blockiness,blur,edge_density,fft_angular_entropy,fft_aniso,fft_high_low_ratio,fft_highfreq_ratio,fft_peak_ratio,glcm_contr_d1_mean,glcm_contr_d3_mean,glcm_corr_d1_mean,glcm_corr_d3_mean,glcm_diss_d1_aniso,glcm_diss_d1_mean,glcm_diss_d1_std,glcm_diss_d3_aniso,glcm_diss_d3_mean,glcm_diss_d3_std,glcm_energy_d1_mean,glcm_energy_d3_mean,glcm_homo_d1_mean,glcm_homo_d3_mean,hist_entropy,homo_cv_w15_mean,homo_cv_w15_std,homo_cv_w31_mean,homo_cv_w31_std,homo_std_w15_mean,homo_std_w31_mean,lbp_r1_hist_entropy,lbp_r1_mean,lbp_r1_nonuniform_ratio,lbp_r1_std,lbp_r2_mean,lbp_r2_nonuniform_ratio,lbp_r2_std,lbp_ror_r1_std,noise,overall,pore_density_r2,pore_density_r4,pore_tophat_r2_mean,pore_tophat_r2_std,pore_tophat_r4_mean,pore_tophat_r4_std,rank_entropy_median,rank_entropy_std,sharpness,sigma_est,sobel_mean,sobel_skew,sobel_std,spectral_slope_beta
silicone_2025_06_12(2).png,silicone,1.6685811519622802,177.154799258099,0.023040291080314624,0.9167162214656672,0.08328377853433278,0.023637860697491405,0.02473472319099937,4.032022361035231e-06,1.3949704758353052,4.550575534115061,0.9905814842637017,0.969171793953578,0.10591919699311317,0.6081753742981522,0.10591919699311317,0.06774565743708243,1.1844791586530188,0.06774565743708243,0.12981396795071537,0.10636918526917999,0.7530945948423111,0.6102740466943319,3.8240749315282643,0.06359593992592565,0.06661703428080261,0.09761176728384147,0.07891443817127583,7.145815876559836,11.195949056380936,2.9569263032565827,5.044753598373375,0.07308042163839691,2.1005665682023333,5.0177323559312965,0.13712879233773878,2.458951064801725,73.85340141561873,0.5747736096382141,0.4588579947894297,0.11026807212798972,0.096291936433196,0.9063941355877789,1.8374124859202863,1.909197923912462,3.1288530968021955,3.606887679826108,0.8393377146309192,0.2339780367559798,0.0,19.343670707601976,4.069947045795317,21.699312147702354,3.392771246939932
silicone_2025_06_12(3).png,silicone,1.4701434135437013,73.61874435706656,0.017218684787843115,0.9473165284689162,0.05268347153108377,0.044927435217745434,0.04923962864716532,8.762113752849175e-06,1.2705550499206972,3.7803896125425025,0.9883281947745053,0.9651781038893942,0.0893425219774048,0.5320441336896282,0.0893425219774048,0.012135322108557615,0.9711523722889658,0.012135322108557615,0.16254241963491273,0.1376883692902991,0.7832540750822443,0.6637568608299405,3.490993243941468,0.05210216250891061,0.06979800943200937,0.08032926721304251,0.08485410851160725,6.201016758277018,9.971517734125156,3.063121978706116,5.236417143774413,0.08992455455080528,2.2608933272647858,5.232981968002568,0.16500615335223928,2.6176071905623766,81.11725990100597,0.7248349189758301,0.36184974197339803,0.09891379956123923,0.09586387714698485,0.8996736047942641,1.8205150742543177,1.7454224410080796,2.7571335821664524,3.270984788442961,0.9047047133409432,0.09723230386782376,0.0,16.845434901294126,5.622922718125696,23.252239416395447,3.082199842760719
silicone_2025_06_17(3).png,silicone,1.7006679058074952,82.61479716925507,0.04126491519075392,0.9406798539697517,0.059320146030248266,0.04971843994420566,0.05669862341759041,1.9041302596640451e-06,1.4088423449697975,3.6670701573419775,0.9913223245008047,0.9773411876588786,0.11621939184214852,0.686801356995597,0.11621939184214852,0.05599458611326354,1.1867015436737438,0.05599458611326354,0.11760949486093869,0.09769823113408546,0.7167723114956976,0.5859898147497273,4.089053793746946,0.06053655965586468,0.053642861269215365,0.08976340208846206,0.06789710861724393,7.707543077117743,11.610638692487303,3.149094386184343,4.986762266573921,0.10957247578789663,2.435123480983267,5.175108352506822,0.18960886082722456,2.7902962456535945,72.81891133224691,1.0724953413009644,0.36718690092646206,0.10860934239392156,0.11244047300551126,1.644646583551822,2.7337995062779705,3.1297447696505967,4.1729517609987825,3.9117014936714307,0.7098353406156374,0.10911388305373311,0.0,23.941867608361356,2.8710550378595037,22.933280900838078,3.4918628278640114
silicone_2025_06_20(1).png,silicone,1.9661245346069336,226.24395048059807,0.04145754186954893,0.9056172243323735,0.09438277566762654,0.016050164805011043,0.01664273952251575,2.886441675441745e-06,1.6476820307824809,5.367317715656072,0.9897125491820917,0.966324480956195,0.10647056521993517,0.6732581490468017,0.10647056521993517,0.04190911539036275,1.305314971593913,0.04190911539036275,0.1294616322497196,0.10707539201747335,0.7303319316340561,0.5780455221419454,3.934965553183679,0.07863480536925915,0.08214122535104955,0.11928475726759231,0.09179966843475669,9.762829886871577,15.35518962480078,2.9836403227360266,4.875584568462732,0.07959762427096152,2.1394669202642262,4.862999625448125,0.129145486649901,2.433676108655487,66.52881464383734,0.9395849108695984,0.501115350399676,0.06265717801915566,0.07793889453689336,1.1966932420140188,3.0017683949357887,2.4773289100540423,4.809074774329496,3.97568689271538,0.7444152116997816,0.2988127647856956,0.0,25.963740490033647,4.468271046898415,31.834558346604236,3.4245728096597876
silicone_2025_06_20(2).png,silicone,1.7935132026672362,311.5944032304869,0.05414949970570924,0.8601624243582773,0.13983757564172272,0.024012179268480954,0.025479255506449486,1.9149426426339855e-06,2.134072255543771,6.633883696300872,0.9853016658203745,0.9540463507462562,0.12379807673721975,0.7614060826192597,0.12379807673721975,0.07714050084507813,1.3731728434218127,0.07714050084507813,0.13446525953291852,0.11578440684417798,0.7071018637684359,0.5831147572170798,4.013184478259382,0.11603340663035502,0.1369360563522153,0.17113206103429787,0.14994060938440137,10.980538544840783,16.987858399331774,3.1828364543983065,4.956359355770775,0.11629300658141152,2.5016748276208762,5.101011290063674,0.1820215099791321,2.758085714228589,73.20603808825196,1.2259811162948608,0.5775694349278688,0.11253678634490877,0.11922521269195784,1.6723741238161485,2.862150735157535,3.245427791749157,4.635735768240432,4.113448381298651,0.7533576316787931,0.41153977785158646,0.0,29.25618322243194,4.842669820756439,35.759799346124346,3.1529986629898032
silicone_2025_06_20.png,silicone,1.7665585041046143,137.8142791739943,0.050296966129808975,0.7671344786088018,0.2328655213911982,0.08910892406327876,0.10531943212297926,1.976948390218023e-06,1.8246204045946854,5.702161879108506,0.9877360111605266,0.9615544415685549,0.1002956667536206,0.6654515873842539,0.1002956667536206,0.06727257657217942,1.2443619379723154,0.06727257657217942,0.137038124853974,0.11742657526970136,0.7361958832382602,0.5959373915447258,4.222794183115637,0.09660128087416474,0.10887856263204257,0.14257391911197095,0.11498617458638842,9.725637401151872,15.12348479594415,3.095766623261979,4.8719888704585586,0.09552142971801594,2.315970443547772,4.949638824977259,0.15220718069452618,2.624703495501828,68.70913466379419,0.9429905414581299,0.4193304254308442,0.10405051099577292,0.09262132805393547,1.6076836641874899,3.090567020257883,3.2189630263791535,5.300917368280661,4.050296444597366,0.6602410250394574,0.18201885928640757,0.0,27.303393153437238,4.887788404751924,32.051759112389,3.4852503105830963
silicone_2025_06_23(2).png,silicone,1.6673999786376954,223.32725934565235,0.042912943442666815,0.9101433852401491,0.08985661475985085,0.02662641371438917,0.02812005630356079,2.400832994316008e-06,2.722041626861218,6.127840287679085,0.9795575558093039,0.9537847087298158,0.1280101477629761,0.929028648136347,0.1280101477629761,0.09549168516208169,1.466536666869171,0.09549168516208169,0.12383712543600195,0.10684632326979787,0.6580269603315215,0.5448969889902546,3.6993650823196402,0.054384732551781924,0.06777275072796446,0.07940283745697735,0.07681392725257988,8.733224298542455,13.284020267540123,3.2330896659483574,5.081352667344428,0.1418909518968377,2.6794812254360467,5.325828027181765,0.2241960511530847,2.940016947707166,76.55007800456856,1.5292736291885376,0.49336431216910837,0.09281395473273048,0.09217186580341377,1.969564984750388,3.1386724643259685,3.51776981111884,4.501160953005459,3.8332123837890473,0.7538018787943082,0.29496053121123894,0.0,25.99799000137508,4.272153380938744,30.48494144404983,2.9956197846078494
silicone_2025_06_27(2).png,silicone,1.686728286743164,97.06269636881453,0.04309486863930654,0.9390985227266009,0.06090147727339912,0.05188374330771843,0.06281588538283475,2.405620637886138e-06,2.676654169152999,7.851089528396983,0.9785958420229075,0.9371056978021879,0.1488986310370854,0.9502034579637441,0.1488986310370854,0.08930377860342774,1.685832653842224,0.08930377860342774,0.11044759704700796,0.09071843123319262,0.6389918286749452,0.4955462875443226,3.6274968873187947,0.07838425261394387,0.08144515264244122,0.11338817051765189,0.08586117240896149,8.946398128774943,13.54766989929299,3.161612623165591,4.918304885226604,0.11026807212798972,2.4393687666281716,5.1021028412435125,0.18464337310717535,2.7910768681492395,70.61611343776705,0.9817783236503601,0.3813219670762675,0.1271657124511745,0.12331317887527422,1.7481513189576756,2.755192478204786,3.3062336133554497,3.9975175812971644,4.024406055616488,0.6344059151127885,0.1281960140720192,0.0,26.980398099539705,3.3309694458678254,25.86869979153495,3.336774085120463
silicone_2025_06_27(3).png,silicone,1.5532075405120849,54.421774243859026,0.03208304350152496,0.9589787060573749,0.0410212939426251,0.08356028314753204,0.10695084364079473,2.871733318357848e-06,2.618574423153599,7.858844537585025,0.980129545185272,0.940323285203114,0.14673917649722162,0.9613733604736556,0.14673917649722162,0.0689477114736896,1.7006411868635012,0.0689477114736896,0.11522644563440328,0.09477716321347052,0.6395289390352945,0.5008021650786779,3.3345716148760944,0.05609532509167904,0.05818071928048187,0.08139297567734062,0.06336017700350663,7.527898043420041,11.28368030117027,3.167448725407337,5.0452137621060515,0.11724543849323131,2.459225999804278,5.199796671839049,0.19246615656268393,2.805244540167257,73.72815968298933,0.7412452697753906,0.34396093964355234,0.136176360425919,0.11254748782706404,1.444068703515437,2.231176096069595,2.769415164000214,3.3059461887139503,3.719687312106395,0.7257136816897763,0.0718778150390591,0.0,22.649588259381996,4.064569917350768,24.37525259552242,3.5497382234200017
silicone_2025_07_16(3).png,silicone,1.9095660209655763,521.9945332536267,0.1573438921290599,0.9624438351353068,0.03755616486469315,0.04934947636024984,0.054586713854248126,2.3926640103567975e-06,4.108393200482701,9.719206545812542,0.969775770915363,0.928142412072405,0.16861284455355072,1.2800580288510837,0.16861284455355072,0.059802425666689536,1.9865057370899806,0.059802425666689536,0.08985035214778625,0.07464541598637964,0.557583870590195,0.4402405990682512,4.1331076655946335,0.09770040899563609,0.07568200718866998,0.13845052041119063,0.08699071109218032,12.845759672483851,18.62547712113592,3.2622178379076656,4.916207394724169,0.14661030552731552,2.7950253231063047,5.271528706725881,0.23261811760928888,3.057533293578737,75.26808596105042,2.0769858360290527,0.7647959836857725,0.12610626571780192,0.12582802718176467,3.9194392423350632,5.584323642131086,6.69261062657178,7.397347543795175,4.610576856226418,0.47421808908813917,0.689426742033092,0.0,41.90092937976142,2.835935838584338,35.45664556671332,2.386632237720592
silicone_2025_07_27(3).png,silicone,1.7647018909454346,246.92249685261663,0.04919471346781529,0.9470942221836329,0.05290577781636707,0.006281686708889946,0.006421451429089315,1.6483350168422336e-06,1.646760110186696,5.15761701481841,0.9907929571254929,0.9710701620619226,0.09890290758612684,0.6323926635772001,0.09890290758612684,0.03436326936989075,1.1659212546051236,0.03436326936989075,0.12054094040899294,0.10072715224644935,0.7433651820075116,0.6119978189247285,4.2901592083883635,0.10604558504607796,0.10564697814438014,0.16643569824743965,0.12940505610608835,10.58568811894321,17.07028567697942,3.13656871861926,4.96366846808283,0.10762480603563594,2.405020998672854,5.019573010862004,0.15961260634597893,2.628163180489642,72.32288814283865,0.9645613431930542,0.520019168056856,0.10054042484884157,0.10776392530365456,1.5122264433624057,3.0218022425837825,2.9227031943924233,4.704725215270524,4.105412413075269,0.7594629380306751,0.32612405244685216,0.0,27.611823659005562,6.153811818666569,35.370811791105915,3.227686886046483
silicone_2025_07_31(3).png,silicone,1.5715282917022706,103.99518848324581,0.041307721119375036,0.8570790402990415,0.14292095970095853,0.09033514180857384,0.10386865999804894,4.119543508225314e-06,2.1339210837346343,5.437858008152207,0.9860124157437268,0.964127178970754,0.1392653167376753,0.7480884778630637,0.1392653167376753,0.044110858801478865,1.2548919361823843,0.044110858801478865,0.13682331737607245,0.11888416269688301,0.7151905999501559,0.5935965651377135,3.7351075423869875,0.07096058677948032,0.08503147463709275,0.11057776612219271,0.11365153706268573,7.458934757206766,11.592107960912468,3.147606354241789,5.083054203007117,0.10790304457167317,2.4315167498177006,5.2519770988281875,0.19386805072502541,2.8171199999710983,77.39802685492569,1.077915072441101,0.38690722296331703,0.10657606078441864,0.11024666916367917,1.6601744341591311,3.0201028691805494,3.028926106265718,4.125204600272775,3.7689237773220126,0.7867119653842023,0.1373521357325888,0.0,22.754075959347208,6.300973489295753,27.90149015791415,3.6303876828106936
silicone_2025_09_03(5).png,silicone,1.6804188728332519,85.94527726272696,0.0491412060570389,0.9766422325230225,0.023357767476977487,0.1447303074029181,0.22176524992297253,2.3650331295413244e-06,3.1143681341452534,8.758761134119613,0.9719199771003957,0.9207954808375354,0.1633211735052761,1.0723816314827062,0.1633211735052761,0.09194861813565797,1.8441047580116534,0.09194861813565797,0.11014791742547639,0.08951843914627354,0.6083523031818409,0.47249205749592504,3.4022101862760783,0.0773024552856623,0.06692710266541728,0.10935266896781193,0.07053004012722529,8.737346213494586,12.73956547694765,3.2088365228958247,4.985734924287014,0.12225373214190165,2.5527470641413976,5.177473380063139,0.19493819894055325,2.8330672071172542,74.44232613950985,1.097042441368103,0.3700556203168862,0.13954732730483171,0.11327518861362298,1.9064048370699342,3.065150238807679,3.5709026700197977,4.552443482281741,4.034191523223528,0.6897371833208613,0.11351263034699788,0.0,26.575511977970606,3.3788913787602626,26.042692352018918,2.7197015247346106
silicone_2025_09_03(6).png,silicone,1.7401207447052003,144.61932133408243,0.06245384985820536,0.8407513197099115,0.15924868029008854,0.06786506229599452,0.07938677947370469,1.8359077857526521e-06,2.53660489461066,6.928761333279066,0.9768665734766993,0.9365386340781284,0.13500170022505273,0.9044674178542619,0.13500170022505273,0.0407955276824729,1.5012719845431184,0.0407955276824729,0.13459621686458653,0.11684205441043655,0.6598491390060219,0.544680201569909,3.707174507337439,0.09447457201898346,0.08786502919171296,0.13666897597162303,0.10459873925100226,10.4647633922766,15.567458117755296,3.2290067342740905,5.000716999304403,0.13445342179891914,2.6576645831550603,5.253057948525871,0.21411525496281236,2.9281713353126273,75.8287858310355,1.3137688636779785,0.422443779598637,0.10033709668789127,0.11330729306008883,2.337214404194981,3.7014617461714083,4.168666060249344,5.334929832216238,4.156725465393526,0.661054313472031,0.19100665081859944,0.0,30.994241146114607,4.78991037382226,34.42571643013585,2.4759965507585004
silicone_2025_09_04(6).png,silicone,1.7385056495666504,96.77693936267355,0.050168548343945636,0.7162158450593012,0.28378415494069875,0.08299689286567964,0.09311515341637693,2.708183734166708e-06,1.5238747850803644,4.233748414009316,0.9904971093951562,0.9735070954911859,0.12249060126061748,0.7253909623676607,0.12249060126061748,0.0698932858499756,1.2725625442219237,0.0698932858499756,0.12915038337153156,0.10895225987850404,0.7037332789082771,0.568254892044238,4.002918671838975,0.10007291302557395,0.10968716036891688,0.14819836016199087,0.1405962712708855,8.726250275217662,13.0113913489706,3.117684358659157,4.92026325646102,0.10139654342126385,2.3770553236303194,5.0783776553052595,0.17388838354112043,2.7318843031931093,71.60668264214473,1.1373679637908936,0.3797241511497088,0.1291989940606774,0.12441543153726792,1.8095778265289744,3.087868359546527,3.7157579324736476,5.2605069373786515,4.0550649744690155,0.7200064563006286,0.1278185991582481,0.0,26.935704296904547,3.670202147671855,26.399529282782193,2.8997520976939795
silicone_2025_09_13(6).png,silicone,1.7259811401367187,261.72783167354925,0.04856332602065386,0.9940349538349086,0.005965046165091414,0.02162035026207311,0.024161946703145972,2.3420621553342693e-06,1.6079250748318303,5.490118587811995,0.9891759752466648,0.9629835239813918,0.12352040377572775,0.7171489615997478,0.12352040377572775,0.11144067704492748,1.37317457152113,0.11144067704492748,0.11517618491129095,0.09110498369623161,0.7067721181089183,0.5543703281949188,4.147802084668976,0.11027851570516131,0.12108005116902987,0.16364187416504225,0.12979593282707697,12.083105016601191,19.32662661360313,3.0416243301154333,4.802472042377869,0.08886510781743272,2.2302144715229586,4.893916207394724,0.14621435068757022,2.580406651990067,65.0434996083099,0.8897688388824463,0.5343481977260949,0.08732409438707261,0.09423725185938252,1.445310075445449,2.720936747833153,2.921226389854995,4.8092860880282355,4.177520417969661,0.722171165011762,0.34567826824808395,0.0,31.040988516996247,3.7547275791283816,33.431509195713474,3.5933141612689705
