anchor_file,anchor_group,simulation,blur_sigma,jpeg_quality,scale,noise_sigma,gamma,glcm_asm_d1,glcm_energy_d1,glcm_correlation_d1,glcm_asm_d3,glcm_energy_d3,glcm_correlation_d3,glcm_energy_angle_iqr_d3,lbp_r1_hist_entropy,lbp_r1_nonuniform_fraction,lbp_r1_flat_fraction,lbp_r2_hist_entropy,lbp_r2_nonuniform_fraction,lbp_r3_hist_entropy,lbp_r3_nonuniform_fraction,local_entropy_r3,local_entropy_r5,shannon_entropy_q32,gabor_f08_energy,gabor_f16_energy,gabor_f24_energy,gabor_f08_anisotropy,gabor_f16_anisotropy,gabor_f24_anisotropy,gradient_orientation_entropy,gradient_orientation_anisotropy,structure_tensor_coherence,structure_tensor_coherence_p90,hog_orientation_entropy,hog_orientation_anisotropy,hog_mean_energy,black_tophat_density_r3,black_tophat_std_r3,blob_log_density,blob_log_radius_median,harris_corner_density,dog_zero_cross_density,morph_gradient_std,q_laplacian_var,q_tenengrad,q_noise_sigma,q_jpeg_blockiness,q_patch_count
silicone_2025_03_27.png,late_hypothesis,b1.2_j75_s1_n0_g0.9,1.2,75,1.0,0.0,0.9,0.013281724829386055,0.11449759236449951,0.9810423464003508,0.007514484999209771,0.08586383149066626,0.9228989609697205,0.008797524697936113,0.8318121290165802,0.051977040816326536,0.036989795918367346,0.9076959477765153,0.08737244897959184,0.9186997507966043,0.125,0.4504888191842853,0.5672344007788386,0.946160233481699,21.292412281036377,0.8605680614709854,0.08874375745654106,0.10839500763272628,0.32547748359859197,0.3657809218495351,0.9039184827796627,0.20937746349869274,0.8519788086414337,0.9925560057163239,0.9793304800987244,0.17451392114162445,0.2753916382789612,0.11431760204081633,0.9187827110290527,0.00350765306122449,3.0,0.0,0.12167207792207792,4.461909294128418,15.882598508352638,969.3737182617188,0.9620502591133118,0.14542342722415924,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j75_s1_n0_g1.1,1.2,75,1.0,0.0,1.1,0.013869747539409196,0.11644841621812599,0.9809789530860811,0.008001110028999768,0.08810828624602166,0.9229821696277507,0.009912784677523587,0.8216559124924518,0.05181760204081633,0.03491709183673469,0.9014838061819224,0.08673469387755102,0.9204612397938239,0.11894132653061223,0.45178538459771833,0.5698853695476409,0.9478690672956374,20.283794403076172,0.8286193162202835,0.08755962550640106,0.10872192884236534,0.3349197475810701,0.403620627578814,0.9045939886591141,0.2128176443137389,0.859983891248703,0.9915031492710114,0.9748654365539551,0.17850130796432495,0.27594029903411865,0.11049107142857142,0.9140085577964783,0.003985969387755102,3.0,0.0,0.1268668831168831,4.466112375259399,17.75315882989835,1159.4623413085938,1.020694524049759,0.1258363500237465,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j75_s1_n4_g0.9,1.2,75,1.0,4.0,0.9,0.007801957909470066,0.08812839268170114,0.9689742022146417,0.004371215209621182,0.06590724477616848,0.8789651194555037,0.005145310272326918,0.8930904436804208,0.0699936224489796,0.04352678571428571,0.9533137332528974,0.1490752551020408,0.9431388226965525,0.22544642857142858,0.519025629398963,0.6375336505211373,0.9534438018622493,21.345417499542236,0.8631941825151443,0.11985783092677593,0.10836938017958375,0.31295616392013625,0.30406925293977505,0.9367585446355542,0.18693053401465715,0.7779450416564941,0.9845625162124634,0.9927679300308228,0.13892043381929398,0.29723529517650604,0.13520408163265307,1.4671610593795776,0.003667091836734694,2.25,0.0,0.13887987012987013,4.285001993179321,28.31149227169343,1051.6859130859375,1.3816641569137573,0.19393843412399292,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j75_s1_n4_g1.1,1.2,75,1.0,4.0,1.1,0.007951492366976192,0.08887330469421283,0.970797820893782,0.004587801064990116,0.06762224961028844,0.8815121344534507,0.0032144639171114847,0.8780378771832508,0.06457270408163265,0.040178571428571425,0.9483575020335064,0.13584183673469388,0.9456298160339,0.20440051020408162,0.5172551623352671,0.6320222928267086,0.9549121412934773,20.261385440826416,0.8258479684591293,0.11686011776328087,0.10859445272348628,0.3211000537721519,0.3756936385200009,0.9385804292587131,0.18612593474475597,0.7800523936748505,0.9822247922420502,0.9933258891105652,0.1390046924352646,0.2957383841276169,0.15019132653061223,1.4234979152679443,0.0036670918367346936,3.0,0.0,0.13506493506493505,4.224906921386719,29.727193899921257,1275.2952880859375,1.4040447473526,0.17953193187713623,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j75_s0.7_n0_g0.9,1.2,75,0.7,0.0,0.9,0.013203550219435515,0.11426696636522271,0.982262334111849,0.007488146026557943,0.08578604270590412,0.9253033659356777,0.009713995762438598,0.8237471657051356,0.050860969387755105,0.038743622448979595,0.898562728868223,0.08274872448979592,0.91184184512687,0.11431760204081633,0.45288488179409275,0.5634703897797424,0.9467788673527056,21.30953550338745,0.8587884157896042,0.0835498496890068,0.1084219441284551,0.33350761421830605,0.3223165411246698,0.901697531213953,0.21835512896330475,0.860689640045166,0.9928114414215088,0.9809107780456543,0.17292586714029312,0.2756882458925247,0.10459183673469388,0.8511450290679932,0.0031887755102040817,3.0,0.0,0.12207792207792208,4.44422459602356,13.816827115492242,870.917724609375,0.9018747508525848,0.13337314501404762,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j75_s0.7_n0_g1.1,1.2,75,0.7,0.0,1.1,0.014130394421104298,0.11753274329833963,0.9815889637856118,0.008156228077913757,0.08890527887615093,0.9242667140217362,0.009904293724194761,0.8083699926542044,0.05213647959183673,0.03475765306122449,0.8967499987639028,0.08418367346938775,0.9127552176228559,0.11272321428571429,0.45161766338241427,0.569007886680672,0.9459322705933535,20.312568187713623,0.8260377049446106,0.08290921337902546,0.108598463002768,0.3335753726054117,0.38652781855578155,0.9063986937081868,0.22356466010815526,0.8661300539970398,0.9921756982803345,0.9764373004436493,0.1790361851453781,0.2716166526079178,0.10475127551020408,0.889313280582428,0.003348214285714286,3.0,0.0,0.12613636363636366,4.434701919555664,15.064900275519964,1087.8759460449219,0.9750525057315826,0.1181207075715065,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j75_s0.7_n4_g0.9,1.2,75,0.7,4.0,0.9,0.008481033426364892,0.09192455127756972,0.9706921881655467,0.004756266534597173,0.06877834829961244,0.8822746595047843,0.0030030985156343053,0.8827938789515122,0.07557397959183673,0.04257015306122448,0.9485950020180977,0.1409438775510204,0.9434919055122484,0.20774872448979592,0.5094302699402286,0.6345983043065411,0.9540507709674408,21.352378368377686,0.8624066561460495,0.11170400865375996,0.10826566610070652,0.3159143238252554,0.3805452492378646,0.9319618128015573,0.1932542444957842,0.7906772494316101,0.9851990044116974,0.9927445352077484,0.14262153208255768,0.2946643978357315,0.14365433673469388,1.4011996984481812,0.002869897959183673,2.75,0.0,0.13782467532467532,4.249242067337036,25.213189471021188,976.3804626464844,1.269759714603424,0.1516110599040985,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j75_s0.7_n4_g1.1,1.2,75,0.7,4.0,1.1,0.007978184959695255,0.0890438596809032,0.9702973091769344,0.004703594948077876,0.06847942518633957,0.8784322684054493,0.0039571796832282985,0.8708666851051515,0.06728316326530612,0.039540816326530615,0.9434121699055196,0.1291454081632653,0.9397558544617939,0.186702806122449,0.5135588842779633,0.6312190614347304,0.9558208131322594,20.350361824035645,0.8231396079063416,0.11307917907834053,0.10858553803188742,0.3173186627026098,0.3775208493983669,0.939609205386187,0.18129423765656,0.7884765863418579,0.9839836955070496,0.9908628463745117,0.14493589103221893,0.2947872430086136,0.13966836734693877,1.4216831922531128,0.00350765306122449,2.75,0.0,0.13084415584415585,4.227187156677246,27.097969840040605,1181.7333984375,1.3740290403366089,0.18243961036205292,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j55_s1_n0_g0.9,1.2,55,1.0,0.0,0.9,0.014288410764466311,0.11811373487761143,0.9805818912196984,0.008082365154937845,0.08864236355722163,0.9232906790243649,0.009343749312631724,0.821042050822258,0.04783163265306122,0.04607780612244898,0.8961600974131562,0.08051658163265306,0.9145766376163607,0.11352040816326531,0.4450986027103353,0.55393054318131,0.9413221534544294,21.3142032623291,0.8605991303920746,0.09054303914308548,0.10828677924856439,0.33457717570249657,0.4601200783123225,0.9077996031261399,0.21383389055478197,0.8632704615592957,0.992887556552887,0.9755479395389557,0.17909171432256699,0.27197563648223877,0.1058673469387755,0.9334944188594818,0.003348214285714286,3.0,0.0,0.11655844155844156,4.457578659057617,18.12637454934142,958.74365234375,0.9058167040348053,0.24296721071004868,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j55_s1_n0_g1.1,1.2,55,1.0,0.0,1.1,0.014337031373491297,0.11832150757269255,0.9806116512597718,0.008343253674718349,0.0900861836098378,0.922877179665843,0.009415451711367748,0.8157425591669865,0.046875,0.03571428571428571,0.8920741343081833,0.07573341836734694,0.910616277799513,0.10299744897959184,0.4473376505819848,0.5664847466731789,0.9436325327399075,20.32294797897339,0.8275494873523712,0.09426231309771538,0.10857158465594527,0.33502760527647824,0.4539948153248573,0.9059640813338481,0.2241877801286012,0.8599956333637238,0.9922530651092529,0.9785743057727814,0.1767512857913971,0.2726455628871918,0.11001275510204081,0.8727236986160278,0.00350765306122449,3.0,0.0,0.11696428571428572,4.538617134094238,20.115658138454677,1175.6795043945312,0.9920136332511902,0.25371110439300537,8.0
