file,path,group,year,glcm_asm_d1,glcm_energy_d1,glcm_correlation_d1,glcm_asm_d3,glcm_energy_d3,glcm_correlation_d3,glcm_energy_angle_iqr_d3,lbp_r1_hist_entropy,lbp_r1_nonuniform_fraction,lbp_r1_flat_fraction,lbp_r2_hist_entropy,lbp_r2_nonuniform_fraction,lbp_r3_hist_entropy,lbp_r3_nonuniform_fraction,local_entropy_r3,local_entropy_r5,shannon_entropy_q32,gabor_f08_energy,gabor_f16_energy,gabor_f24_energy,gabor_f08_anisotropy,gabor_f16_anisotropy,gabor_f24_anisotropy,gradient_orientation_entropy,gradient_orientation_anisotropy,structure_tensor_coherence,structure_tensor_coherence_p90,hog_orientation_entropy,hog_orientation_anisotropy,hog_mean_energy,black_tophat_density_r3,black_tophat_std_r3,blob_log_density,blob_log_radius_median,harris_corner_density,dog_zero_cross_density,morph_gradient_std,q_laplacian_var,q_tenengrad,q_noise_sigma,q_jpeg_blockiness,q_patch_count
real_1999_10_23.png,simple-test/test-real/real_1999_10_23.png,early_reference,1999,0.004433219866561488,0.06657382234353976,0.8893381014444663,0.00301335880115662,0.05488382683950287,0.8103795756362219,0.001773794848519257,0.9714556626808483,0.19866071428571427,0.11750637755102042,0.939678794483868,0.26658163265306123,0.9287796295938553,0.2962372448979592,0.6167898094062694,0.7044332762135253,0.9513617723091304,23.65749740600586,0.9430412650108337,0.23457131534814835,0.10872816744530003,0.3293484743460141,0.2856253594929872,0.9838840551223857,0.12255707891721387,0.5763892829418182,0.9587945640087128,0.9992921948432922,0.12125560641288757,0.32379432022571564,0.1556122448979592,2.5823559761047363,0.021364795918367346,1.0,0.0,0.16704545454545455,4.209055423736572,479.05612727891696,1948.7487182617188,4.615591526031494,0.0,8.0
real_1999_11_01 (2).png,simple-test/test-real/real_1999_11_01 (2).png,early_reference,1999,0.0028225613196238325,0.05309522358317858,0.7540048033546505,0.002203099134197739,0.04693469996026395,0.5463799958382987,0.0004377519622973322,0.9881578068029315,0.1524234693877551,0.08274872448979592,0.930645310345394,0.27088647959183676,0.8703671175113066,0.36033163265306123,0.7047545508005002,0.7981206569536765,0.9592924856032532,25.719940185546875,0.9829631596803665,0.2606745883822441,0.1079826632690381,0.3312411117556741,0.32994882580953255,0.9931948298557289,0.1198621973559659,0.5475172400474548,0.9669205546379089,0.9995011687278748,0.1190393976867199,0.3247838467359543,0.15322066326530612,4.24172830581665,0.0234375,1.0,0.0,0.19764610389610388,4.646495819091797,142.62488016671114,1067.4221801757812,3.0366121530532837,0.004275951883755624,8.0
real_1999_11_01.png,simple-test/test-real/real_1999_11_01.png,early_reference,1999,0.005366633159222988,0.07315491056166173,0.913178733633178,0.003751223100186678,0.061141041926559364,0.7932494728403224,0.0011477541363114456,0.9789815647699951,0.13966836734693877,0.08514030612244898,0.9609943623604882,0.23389668367346939,0.9244497350970673,0.3019770408163265,0.5967129570299313,0.6909198008772075,0.9480090079507779,17.918797969818115,0.6864838153123856,0.14914242923259735,0.10836905262329408,0.3415159011168709,0.22033609984274016,0.9886401952193304,0.12614154289839075,0.5899129807949066,0.9810823798179626,0.9982892274856567,0.12577318400144577,0.32104188203811646,0.1529017857142857,2.7808759212493896,0.004464285714285714,1.0,0.0,0.18035714285714285,4.703213214874268,34.02292903469583,365.01243591308594,1.2237684726715088,0.003388548386283219,8.0
real_1999_11_29.png,simple-test/test-real/real_1999_11_29.png,early_reference,1999,0.002731091099184727,0.0522594520554243,0.7544414529617003,0.0024484409956465414,0.04948124646493777,0.6333586361199858,0.0008278758169914767,0.9578185479946622,0.21221301020408162,0.12802933673469388,0.9095788471227884,0.29416454081632654,0.8850064331393723,0.345344387755102,0.6921471848848972,0.7729194572964966,0.9701293596741773,21.737131595611572,0.8868230730295181,0.24110377579927444,0.1079506329639319,0.3165565656297421,0.29086100516465624,0.9863559795887546,0.1316070500595075,0.5030062198638916,0.9580708146095276,0.9989773333072662,0.12025084719061852,0.324907049536705,0.14492984693877553,4.177485704421997,0.019451530612244895,1.0,0.0,0.1963474025974026,4.273664951324463,429.0062125705273,1644.904296875,4.160975098609924,0.0,8.0
real_1999_12_01 (2).png,simple-test/test-real/real_1999_12_01 (2).png,early_reference,1999,0.003665916857573599,0.060455782037679276,0.8340453523191397,0.0024045813067555205,0.04903606618911123,0.5619550517095236,0.0005511077896555826,0.9553921717618696,0.11112882653061223,0.06345663265306123,0.9719550579717886,0.21747448979591838,0.8955948192888403,0.32621173469387754,0.6831522662953609,0.7793144019935,0.9506284085522635,24.472524166107178,0.925241157412529,0.19809380546212196,0.10764100993211609,0.3328806137944763,0.21122563825251323,0.9928734100777419,0.11915643782298019,0.6188265681266785,0.980572909116745,0.999205470085144,0.1226048432290554,0.3236040025949478,0.17330994897959184,3.9129762649536133,0.008928571428571428,1.0,0.0,0.19277597402597402,4.411208152770996,30.05577388002395,432.28636169433594,1.5221179723739624,0.006087574176490307,8.0
real_2000_01_01.png,simple-test/test-real/real_2000_01_01.png,early_reference,2000,0.004215534091257581,0.06487852934515281,0.9307272402595395,0.0029861488315864925,0.05463791026977508,0.8350939637278003,0.001785471311569687,0.9852170435006878,0.14524872448979592,0.08003826530612246,0.9618848854504298,0.233577806122449,0.9338137907253932,0.27598852040816324,0.611132890626041,0.7060542420898747,0.9652780543274155,22.04688549041748,0.9504974186420441,0.24522683769464493,0.10855132915252615,0.3155306001603556,0.45332132950343046,0.9683576811140043,0.15850422680190795,0.6639766693115234,0.9593354165554047,0.9977322816848755,0.1280098706483841,0.31733739376068115,0.14110331632653061,2.5862962007522583,0.01992984693877551,1.0,0.0,0.16704545454545455,4.196605563163757,222.3196927936114,1839.4696655273438,3.5377089977264404,0.0,8.0
real_2000_02_23(2).png,simple-test/test-real/real_2000_02_23(2).png,early_reference,2000,0.003557704374352726,0.059555888487494796,0.8770894281865125,0.0023720087937125186,0.04869946065632591,0.7117425513860162,0.0008485215009058772,0.9809060510319364,0.133609693877551,0.07445790816326531,0.9683291221771482,0.2222576530612245,0.9174652527501477,0.3078762755102041,0.6602835268272595,0.7553802489016694,0.9699935043639042,22.8777117729187,0.903154581785202,0.21110553666949272,0.10830161484380912,0.31649991930209653,0.5110477099347099,0.9827129588597815,0.1433682252300808,0.6032550632953644,0.9634769558906555,0.9989630877971649,0.12261584773659706,0.3217756897211075,0.16087372448979592,3.5588687658309937,0.01482780612244898,1.0,0.0,0.18246753246753247,4.597561836242676,82.26736169296322,881.5867309570312,2.4402525424957275,0.0,8.0
real_2000_02_23.png,simple-test/test-real/real_2000_02_23.png,early_reference,2000,0.003556627373646028,0.05962232059656268,0.815792670285592,0.0028446111520932793,0.05333311319630715,0.7058241053384657,0.0013705597408393139,0.9866284332745343,0.1685267857142857,0.09550382653061225,0.9239697608342956,0.282047193877551,0.8786448321020597,0.35507015306122447,0.6526186353564871,0.7378415271610677,0.9567237156110582,15.08868956565857,0.6565669775009155,0.23897206038236618,0.10942160517997279,0.310016475505422,0.6035143405675044,0.9643334679467489,0.15605872296065382,0.6134741306304932,0.9465557932853699,0.9977295994758606,0.12505710870027542,0.32174600660800934,0.16549744897959184,3.3868502378463745,0.01833545918367347,1.0,0.0,0.19594155844155844,4.33999228477478,139.62224251247852,837.1536865234375,2.8901407718658447,0.006993011571466923,8.0
real_2000_02_26.png,simple-test/test-real/real_2000_02_26.png,early_reference,2000,0.006271998800544746,0.07915101589149981,0.9685480551289122,0.004085869245127856,0.0638914498350403,0.917467354931828,0.001540238952470168,0.9612437085381547,0.10634566326530612,0.05963010204081633,0.9712827223597505,0.20982142857142855,0.9380580817611258,0.2780612244897959,0.5346913035660326,0.628523095572612,0.9621401775095196,16.622230052947998,0.6456408500671387,0.18783828616142273,0.11307802960997893,0.34746747879618156,0.2524498465437516,0.9895726335811124,0.130158152911014,0.6204912960529327,0.9600187540054321,0.9989885687828064,0.12583472579717636,0.3209046721458435,0.18176020408163265,1.5862820744514465,0.006696428571428572,1.0,0.0,0.18076298701298701,2.856796145439148,41.89541543359212,735.2570190429688,1.8471816778182983,0.0001896168541861698,8.0
real_2000_03_17.png,simple-test/test-real/real_2000_03_17.png,early_reference,2000,0.00709070695725871,0.08366467124147822,0.9602175592085302,0.0040878899242506395,0.06356342418511596,0.8527880768253077,0.0025161494146387978,0.9390388509551577,0.09279336734693877,0.05181760204081633,0.9702515543210862,0.17346938775510204,0.9425596778230549,0.24489795918367346,0.5686986123452075,0.6500407818356947,0.9519361457609217,22.64234447479248,0.8887862116098404,0.15250559896230698,0.10792236614365322,0.3234641623908469,0.493776307096923,0.9698493980923077,0.14881654419324536,0.6804197132587433,0.9815787374973297,0.9971470832824707,0.13010331243276596,0.31890740990638733,0.16916454081632654,1.9614179134368896,0.00701530612244898,1.0,0.0,0.1744318181818182,3.6151201725006104,45.68459303862649,795.5108337402344,1.7203408479690552,0.0,8.0
real_2000_03_25.png,simple-test/test-real/real_2000_03_25.png,early_reference,2000,0.003318860009597058,0.05748646582263996,0.8141709681166661,0.0024207545269711124,0.04915826524972389,0.6524582959689459,0.0009199060213321633,0.9863424772315653,0.16725127551020408,0.09199617346938777,0.9518809340314061,0.2554209183673469,0.9046224200107529,0.3220663265306123,0.6727751000993916,0.7678426780064609,0.9618310740463286,24.055667877197266,0.920844241976738,0.21987979859113693,0.10729028888099906,0.3224821424138814,0.46464707906942393,0.9909453599831748,0.1274375669822464,0.6158501505851746,0.9757403433322906,0.9992704391479492,0.12270741164684296,0.32222430408000946,0.15353954081632654,3.766233444213867,0.01482780612244898,1.0,0.0,0.1875,4.775096893310547,132.91780865028568,760.0503845214844,2.595894455909729,0.0,8.0
real_2000_04_17.png,simple-test/test-real/real_2000_04_17.png,early_reference,2000,0.004015704857689288,0.06334153706673736,0.9176648046627653,0.002912221736682449,0.05394117132130263,0.8193703044911587,0.0017190397089662593,0.9782474077101524,0.12531887755102042,0.07589285714285715,0.9684118739289675,0.21875,0.9367358160027135,0.275031887755102,0.6107199014587932,0.7005188787591056,0.9500211815632029,20.764862060546875,0.8380845785140991,0.17777599021792412,0.10878675535938523,0.3213995342951307,0.38171758628427466,0.9861092884201677,0.13534335900428285,0.6621924042701721,0.9697377979755402,0.9979217648506165,0.12577660009264946,0.317965105175972,0.17777423469387754,2.4955896139144897,0.01211734693877551,1.0,0.0,0.1700487012987013,3.942108392715454,103.88543002101989,1075.9069213867188,2.5398730039596558,0.0,8.0
real_2000_04_24(2).png,simple-test/test-real/real_2000_04_24(2).png,early_reference,2000,0.006625440905222841,0.08126002904367752,0.9422789391303505,0.004095402623491515,0.06398684710467613,0.8505515795092145,0.0024995055328995604,0.9621259597450069,0.10778061224489796,0.0663265306122449,0.9695573365820047,0.16980229591836735,0.9500275291531178,0.211734693877551,0.5626801884338473,0.6700097106585172,0.9573937490860059,21.78070831298828,0.8480137288570404,0.1290726251900196,0.10819070895113263,0.31486544756039814,0.38406885629994386,0.975733344267413,0.13700719991579174,0.7077510058879852,0.9845142066478729,0.997875452041626,0.1258426010608673,0.3127976059913635,0.12707270408163265,1.9256585836410522,0.005102040816326531,1.75,0.0,0.15584415584415584,3.9470365047454834,34.93691176446663,480.9081573486328,1.3622880578041077,0.014125572517514229,8.0
real_2000_05_01 (2).png,simple-test/test-real/real_2000_05_01 (2).png,early_reference,2000,0.004320620385303243,0.0656840575011957,0.928217790758439,0.0031812581258227257,0.05633647180965939,0.8633609203373138,0.0011254605969065815,0.9870795592644686,0.1675701530612245,0.10666454081632654,0.957364621639963,0.2456951530612245,0.9303309969468389,0.29384566326530615,0.5845416319640424,0.6701277471119178,0.9721963811522258,21.928758144378662,0.8532751351594925,0.20235350355505943,0.11018526254754817,0.3324852829135392,0.39635153638152,0.9840619277383014,0.12911978197555868,0.5674642324447632,0.9688232839107513,0.9989195466041565,0.12142481654882431,0.3237828314304352,0.1595982142857143,2.191907286643982,0.011957908163265306,1.0,0.0,0.18928571428571428,3.4124863147735596,194.06280332006844,1174.792724609375,3.1565842628479004,0.0,8.0
real_2000_05_01.png,simple-test/test-real/real_2000_05_01.png,early_reference,2000,0.004784121609848788,0.06913584225895283,0.8975198884825756,0.003517324002490949,0.05927588564444605,0.8168752981846331,0.0020717179237354326,0.9815871528137661,0.14030612244897958,0.07748724489795919,0.954107405793297,0.2315051020408163,0.9273977919094496,0.2889030612244898,0.6090203412872733,0.6854272098998007,0.9698374833095562,21.780436515808105,0.883263573050499,0.17775153741240501,0.1088022702490723,0.31916635450616354,0.5578001888788339,0.9670904722256243,0.16698336097917468,0.6775486469268799,0.9650684297084808,0.9969568252563477,0.12782520800828934,0.31902097165584564,0.15848214285714285,2.371036410331726,0.011160714285714286,1.0,0.0,0.1804383116883117,3.266950845718384,122.54571256117242,990.8721618652344,2.515867829322815,0.002061703475192189,8.0
real_2000_05_07(2).png,simple-test/test-real/real_2000_05_07(2).png,early_reference,2000,0.00308363177856009,0.05540262351489747,0.7114393593192395,0.0025010591902234107,0.04999357136476816,0.5396648315163948,0.0009037435680295004,0.9820701454419266,0.16788903061224492,0.09964923469387754,0.9319362056899111,0.2694515306122449,0.8847296001648886,0.34630102040816324,0.6904609039179086,0.7867346428052907,0.9497523558948275,23.35615825653076,0.886200487613678,0.22561407461762428,0.10841100579025506,0.3369887029050952,0.5096749024183872,0.9738437631546024,0.15238434176903082,0.6000280976295471,0.9762378931045532,0.9975099265575409,0.12502874061465263,0.3220381587743759,0.16980229591836735,4.252609014511108,0.01403061224489796,1.0,0.0,0.1997564935064935,4.995269536972046,137.2838774351019,712.214599609375,2.579442262649536,0.0,8.0
real_2000_05_08(2).png,simple-test/test-real/real_2000_05_08(2).png,early_reference,2000,0.0029373317687330664,0.05415212233405553,0.7287232099589602,0.0025059087247421936,0.050008082708515145,0.5719602290484815,0.0007547354679381391,0.9765040440744406,0.18989158163265307,0.11543367346938777,0.9172534867316444,0.2884247448979592,0.8894270777252642,0.34343112244897955,0.6912090383137717,0.7806075899877762,0.948421671978346,18.860673427581787,0.764576330780983,0.19854514300823212,0.1082010502541135,0.32531937389733034,0.24635630052342272,0.9863136143860627,0.14236400855450201,0.5564283728599548,0.970040887594223,0.9988381564617157,0.1219925507903099,0.32237887382507324,0.15609056122448978,4.085046172142029,0.013073979591836735,1.0,0.0,0.2012987012987013,4.802303314208984,160.04061697721977,808.1581726074219,2.5757181644439697,0.0,8.0
real_2000_05_08(3).png,simple-test/test-real/real_2000_05_08(3).png,early_reference,2000,0.0037969228370776232,0.06154951933229353,0.8219355561438152,0.0029287852508556632,0.05411393499821398,0.6517374915053286,0.0017260895367147526,0.9789489978896677,0.17586096938775508,0.10618622448979592,0.9382542048729301,0.2643494897959184,0.9015730509986487,0.3313137755102041,0.6388255319082113,0.7323446611210445,0.9521119321795929,17.39726161956787,0.7088938355445862,0.16053196415305138,0.10785572143648571,0.3384254362360044,0.425527964204575,0.9840831766801151,0.1306466741642181,0.631721705198288,0.9760129153728485,0.9982423484325409,0.12561777606606483,0.3168846517801285,0.14014668367346939,3.669957399368286,0.0078125,1.0,0.0,0.1856331168831169,4.9857707023620605,77.37896268400536,606.28955078125,1.898477852344513,0.01275049417745322,8.0
real_2000_05_08(5).png,simple-test/test-real/real_2000_05_08(5).png,early_reference,2000,0.003216952703234863,0.05669430237690054,0.7661762791837293,0.002608375768891287,0.05106235626749957,0.6380453707948195,0.001034867069538429,0.9795446165577426,0.18797831632653061,0.1128826530612245,0.9403899460210885,0.26913265306122447,0.9022024558861111,0.3268494897959183,0.6788587749235107,0.7677894850892288,0.9621267923146877,18.369788646697998,0.705659881234169,0.18376163393259048,0.10763179338352993,0.32686649178625005,0.6648702788246246,0.9696316859362677,0.16214008393514207,0.6367264986038208,0.9695396423339844,0.9982931911945343,0.1263626590371132,0.3212883174419403,0.1674107142857143,3.6882383823394775,0.012755102040816327,1.0,0.0,0.18993506493506493,4.558371305465698,140.44344539872708,659.4304809570312,2.501157522201538,0.005393564933910966,8.0
real_2000_05_08(6).png,simple-test/test-real/real_2000_05_08(6).png,early_reference,2000,0.003934645648437662,0.06267706993049416,0.9189215447521787,0.0026257324425476925,0.051218007663344785,0.7875154317275039,0.00240828321485766,0.9703683884576084,0.125,0.06823979591836735,0.9537706357830362,0.19834183673469388,0.9348218600905533,0.2582908163265306,0.6374794645786832,0.7329496902295076,0.9720468515580971,21.552223682403564,0.8799815326929092,0.1674380749464035,0.10720946330231132,0.3380138793589359,0.36775003219092683,0.9692255119705883,0.13951749415311063,0.7492831349372864,0.9775898456573486,0.9958038926124573,0.13386037945747375,0.3082214295864105,0.1522640306122449,2.8325324058532715,0.008928571428571428,1.0,0.0,0.15275974025974026,4.648082494735718,63.08841266497033,904.578125,1.8705194592475891,0.0,8.0
real_2000_05_09 (2).png,simple-test/test-real/real_2000_05_09 (2).png,early_reference,2000,0.006152405488013127,0.07825966208402284,0.9151682838902551,0.004391410359890282,0.06608515535386705,0.82909546508691,0.0016344920439568533,0.9837549615022745,0.15194515306122447,0.09661989795918367,0.9539020861447647,0.2425063775510204,0.9144800603415836,0.31712372448979587,0.5805614044866949,0.6545594730612274,0.9569425379377245,17.031076669692993,0.6819734275341034,0.1957639753818512,0.10944964752919942,0.324266138695737,0.5291603048718407,0.9776027555228318,0.1333473545854164,0.5912283658981323,0.9609563648700714,0.9943161308765411,0.13098808377981186,0.3164820075035095,0.14253826530612246,2.371716618537903,0.01132015306122449,1.0,0.0,0.18522727272727274,4.237646102905273,384.7643888919168,3305.602294921875,2.1441681385040283,0.0,8.0
